gender,location_type,program_enrolled,financial_aid_status,part_time_work,career_alignment,family_support,stress_levels,internet_connectivity_issues,parents_education,ragging_experience,age,family_income,distance_to_institute,tenth_marks,attendance_rate,test_scores_avg,practical_skills_rating,backlogs,teaching_quality_rating,motivation_score,num_siblings,dropout
Female,Urban,Electrical,Full,Yes,Medium,Low,Medium,Frequent Issues,Mixed,No,18,7029.0,13.9,95.6,59.0,49.3,74.9,0,4,5,2,No
Male,Semi-urban,Welding,No,No,Medium,Medium,Medium,Frequent Issues,Both College,No,21,50000.0,7.7,70.8,51.2,43.1,61.4,8,6,5,3,Yes
Female,Urban,Civil,No,No,High,Low,High,No Issues,Both College,No,19,39460.0,0.8,76.7,86.3,73.6,76.3,0,6,8,1,No
Female,Semi-urban,ECE,Partial,Yes,High,High,Low,Frequent Issues,Both College,No,24,23595.0,16.6,80.5,61.5,62.4,68.9,0,6,10,2,No
Female,Semi-urban,Mechanical,Full,No,High,Medium,Low,Frequent Issues,Both College,No,22,25072.0,10.7,89.5,83.6,89.0,100.0,2,8,10,3,No
Male,Rural,Electrical,Partial,Yes,Low,Low,High,No Issues,Mixed,No,15,7282.0,0.72,95.0,50.9,41.9,56.9,4,4,2,1,Yes
Female,Semi-urban,ECE,Full,No,Medium,High,Medium,No Issues,Both College,No,22,7308.0,15.4,91.5,82.2,61.3,75.0,6,6,9,2,No
Male,Urban,Civil,No,Yes,High,High,Low,Occasional Issues,No,No,21,5905.0,0.9,58.2,86.8,73.9,65.8,3,10,10,4,No
Male,Urban,ECE,No,Yes,Medium,Medium,High,No Issues,Both School,Yes,22,11130.0,0.5,75.3,44.0,35.0,49.8,1,6,2,4,Yes
Male,Rural,Welding,Partial,No,High,Medium,Medium,No Issues,No,No,24,2463.0,8.25,74.8,44.9,66.4,80.8,0,7,8,3,No
Female,Rural,Welding,Partial,No,Medium,Medium,High,No Issues,Both College,No,18,4819.0,5.05,86.3,13.8,62.6,79.2,1,5,8,3,No
Female,Urban,Plumbing,Full,No,High,High,Medium,No Issues,Mixed,No,20,11118.0,11.0,68.5,72.8,76.5,69.1,1,4,10,3,No
Female,Semi-urban,Electrical,Full,Yes,High,High,High,No Issues,No,Yes,17,2000.0,23.8,65.8,55.1,69.3,73.9,1,8,6,2,Yes
Male,Semi-urban,ECE,No,Yes,Low,Medium,Medium,Frequent Issues,Mixed,No,18,7568.0,12.0,69.1,94.4,68.9,66.8,0,8,3,1,No
Female,Semi-urban,ECE,No,Yes,Low,High,High,No Issues,No,No,21,4539.0,4.6,92.6,52.7,35.0,62.2,0,7,5,1,Yes
Female,Semi-urban,Welding,No,Yes,High,Low,High,Occasional Issues,Both School,Yes,20,7218.0,2.3,80.9,63.1,35.0,43.7,1,7,2,1,Yes
Male,Urban,Computer IT,Partial,No,Medium,Low,High,No Issues,Both College,No,23,17250.0,10.6,52.4,92.7,78.6,77.7,0,6,5,1,No
Male,Urban,Plumbing,Full,No,Medium,Low,Medium,Occasional Issues,Mixed,No,17,13283.0,0.5,95.2,56.6,80.7,94.2,2,5,5,3,No
Male,Semi-urban,Mechanical,Partial,No,High,Medium,Medium,No Issues,Both School,No,22,36207.0,4.7,70.7,72.0,94.8,100.0,2,9,8,2,No
Female,Urban,Mechanical,Partial,No,Medium,High,High,Occasional Issues,Mixed,No,17,10283.0,0.5,87.5,66.6,58.8,76.1,0,10,7,1,No
Male,Semi-urban,Mechanical,No,Yes,High,Low,High,Occasional Issues,Both School,No,21,11821.0,3.5,84.9,52.8,38.6,42.5,3,10,8,1,Yes
Female,Rural,Electrical,No,Yes,Low,Medium,Medium,No Issues,Mixed,No,18,5356.0,9.81,88.6,26.9,73.4,90.2,4,7,3,1,Yes
Female,Urban,Civil,No,Yes,Low,Medium,Medium,No Issues,No,No,23,4806.0,5.2,89.1,77.0,68.0,82.6,0,8,5,3,No
Male,Urban,Mechanical,No,No,Low,Medium,Medium,Frequent Issues,Both School,No,18,9575.0,2.7,75.1,93.4,56.5,59.1,0,6,4,3,No
Female,Urban,ECE,No,Yes,Low,Medium,Low,Occasional Issues,Both School,No,23,22619.0,9.6,66.2,60.4,70.5,69.9,0,5,4,3,No
Male,Semi-urban,ECE,No,Yes,Medium,Low,High,No Issues,No,No,25,3573.0,27.7,81.7,52.8,39.2,46.0,0,6,5,1,Yes
Male,Semi-urban,Electrical,Partial,Yes,Medium,Low,Low,Frequent Issues,Both School,No,18,23014.0,0.5,70.3,79.7,61.1,70.5,0,7,5,2,No
Male,Rural,ECE,No,Yes,Medium,Medium,High,No Issues,Mixed,No,25,6096.0,1.15,91.9,16.8,74.9,83.4,2,6,7,1,No
Male,Semi-urban,Civil,No,Yes,High,High,Low,No Issues,Both College,No,17,14643.0,9.4,64.4,42.3,59.5,67.3,1,7,10,1,No
Male,Semi-urban,Mechanical,No,Yes,Low,Low,Medium,Occasional Issues,Mixed,No,21,5315.0,1.5,61.1,35.9,58.3,77.7,1,3,4,1,Yes
Male,Urban,Civil,Partial,No,Medium,High,High,No Issues,Mixed,No,22,2695.0,2.9,97.0,82.0,58.7,78.2,1,7,7,3,No
Male,Urban,ECE,No,No,Medium,Low,Medium,No Issues,Both College,No,25,29484.0,1.5,84.6,83.1,80.1,67.8,6,6,8,1,No
Male,Urban,ECE,Full,No,Medium,Medium,High,Occasional Issues,Both College,No,18,29092.0,3.0,71.3,25.3,62.7,68.4,2,6,3,1,No
Male,Rural,ECE,Full,No,Low,Medium,High,Frequent Issues,No,No,20,3686.0,0.71,64.2,69.1,48.7,55.1,0,6,4,4,No
Male,Semi-urban,ECE,Full,No,Low,High,High,No Issues,No,Yes,23,5013.0,6.4,83.4,77.8,59.3,53.6,1,7,3,1,No
Male,Rural,Civil,No,Yes,Medium,Medium,Medium,Frequent Issues,Both School,No,25,4256.0,13.45,79.8,28.6,35.0,40.0,1,6,6,1,Yes
Male,Urban,Electrical,No,Yes,Low,High,Low,No Issues,No,No,21,9356.0,7.3,60.7,67.5,59.2,69.2,0,8,5,3,No
Female,Rural,Mechanical,No,No,Medium,Low,High,No Issues,No,No,26,15821.0,19.62,64.5,95.6,46.2,40.0,4,7,3,1,Yes
Male,Rural,ECE,Partial,No,Low,Medium,Medium,Occasional Issues,Both College,No,21,16747.0,20.21,63.8,62.7,65.1,61.9,0,6,2,1,No
Male,Rural,Electrical,No,Yes,Low,Medium,Medium,No Issues,Both School,No,20,4861.0,9.72,71.0,66.5,82.8,84.0,5,9,6,1,Yes
Female,Semi-urban,Electrical,No,Yes,Medium,High,Low,Occasional Issues,Both College,No,23,8686.0,5.2,88.6,68.3,98.0,100.0,5,9,7,3,Yes
Male,Semi-urban,Computer IT,Full,No,Low,Medium,Medium,Frequent Issues,Both School,No,20,3907.0,0.5,80.9,72.8,62.7,52.8,1,10,5,2,No
Female,Semi-urban,Welding,Partial,No,High,High,Low,Occasional Issues,Both College,No,26,36598.0,12.3,91.6,82.9,46.7,42.9,0,8,9,1,No
Female,Semi-urban,Welding,No,No,High,Medium,Medium,No Issues,Both School,No,20,15176.0,4.9,84.2,72.8,86.4,87.8,0,7,9,1,No
Male,Urban,Civil,No,No,Medium,High,Low,Occasional Issues,No,No,19,24938.0,4.2,54.8,78.0,59.2,78.5,0,6,7,2,No
Male,Rural,Computer IT,Partial,Yes,High,Medium,Medium,Occasional Issues,No,Yes,16,2388.0,8.22,64.5,52.7,47.4,52.3,4,7,4,1,Yes
Female,Semi-urban,Electrical,Partial,No,Low,Medium,Low,Frequent Issues,Mixed,No,17,8751.0,13.9,81.3,33.9,66.3,100.0,2,9,4,4,Yes
Male,Semi-urban,Civil,No,Yes,Medium,High,Low,Frequent Issues,No,No,22,9173.0,1.1,79.5,73.8,46.3,58.4,1,5,7,1,No
Male,Rural,Welding,No,Yes,Medium,Medium,Low,Occasional Issues,Both School,No,22,2342.0,10.36,68.3,60.4,63.6,53.1,0,4,7,2,No
Male,Semi-urban,Electrical,Partial,No,Medium,Medium,Medium,No Issues,Both College,No,21,10005.0,4.8,76.2,59.7,51.6,53.6,1,4,9,1,No
Male,Rural,Electrical,Partial,No,High,High,High,Occasional Issues,Both College,Yes,19,17021.0,3.56,69.6,80.0,45.5,44.4,0,10,7,2,No
Female,Semi-urban,Plumbing,No,Yes,Medium,High,Medium,No Issues,Both College,No,23,6366.0,1.2,70.2,77.8,83.5,89.9,3,4,9,1,No
Male,Semi-urban,Computer IT,Full,Yes,Low,High,Low,Occasional Issues,Both School,No,24,19017.0,4.1,60.8,40.9,62.7,84.4,0,6,4,6,No
Male,Rural,Electrical,No,No,High,Medium,High,Frequent Issues,Both College,Yes,22,4478.0,0.87,88.9,56.4,36.0,44.8,0,6,3,4,Yes
Male,Rural,Computer IT,No,Yes,Medium,Medium,High,No Issues,Mixed,No,20,13530.0,25.54,82.9,24.7,62.4,74.4,3,8,8,4,Yes
Male,Urban,Electrical,No,Yes,High,Medium,Low,Occasional Issues,No,No,18,6730.0,10.7,63.8,65.3,47.1,68.4,0,7,6,1,No
Male,Urban,Electrical,Partial,Yes,Low,High,Low,Occasional Issues,Mixed,No,17,26682.0,2.4,80.9,80.5,66.8,87.3,0,10,4,3,No
Male,Semi-urban,Electrical,Partial,Yes,Medium,Medium,Medium,No Issues,Both College,No,20,20711.0,25.4,70.6,50.4,43.9,44.7,0,7,4,2,No
Female,Semi-urban,Computer IT,No,Yes,Medium,Medium,Medium,No Issues,No,No,20,2000.0,17.5,63.9,30.7,80.3,70.0,1,7,6,2,Yes
Male,Urban,Electrical,Full,No,High,High,Low,Occasional Issues,Both College,No,24,10398.0,16.3,90.7,79.1,64.9,80.9,1,7,10,5,No
Female,Urban,ECE,Full,No,Medium,Medium,Low,Frequent Issues,Both College,No,19,38246.0,21.8,72.6,70.5,58.3,74.1,2,7,6,3,No
Female,Urban,Computer IT,No,Yes,Medium,High,Low,No Issues,Both School,No,21,8140.0,4.6,69.5,48.4,48.9,41.5,1,7,6,1,No
Male,Semi-urban,Civil,Full,Yes,High,Low,Low,Occasional Issues,Both School,No,15,6606.0,8.0,92.3,41.7,50.8,50.4,7,7,7,1,Yes
Female,Urban,Electrical,Partial,No,Low,Medium,Medium,Occasional Issues,Both College,No,17,16850.0,1.2,75.3,83.3,39.8,45.0,0,10,4,1,No
Male,Urban,Computer IT,Full,No,Medium,Medium,High,Occasional Issues,Both College,No,21,7070.0,12.1,82.3,91.8,86.5,67.8,3,6,8,3,No
Male,Semi-urban,Computer IT,Partial,No,Medium,High,High,No Issues,Both School,Yes,27,21338.0,7.7,55.6,32.8,90.4,98.7,0,8,5,2,No
Female,Semi-urban,ECE,Partial,Yes,Low,Medium,Medium,Occasional Issues,Both School,No,18,22057.0,1.6,92.4,82.3,55.3,66.8,0,6,5,2,No
Female,Semi-urban,Computer IT,No,No,High,High,Low,Occasional Issues,Both College,No,16,9016.0,2.8,73.6,83.5,51.2,65.3,0,7,10,1,No
Male,Rural,Computer IT,Partial,No,Medium,High,Low,Frequent Issues,Both School,No,18,3843.0,2.39,64.4,90.2,62.2,67.7,0,8,9,4,No
Male,Urban,Civil,Full,No,High,Medium,Medium,Frequent Issues,Both College,No,18,13238.0,4.3,83.7,43.8,65.7,97.9,5,9,6,1,Yes
Male,Rural,Electrical,No,No,Medium,Medium,High,Frequent Issues,Both School,Yes,23,10283.0,8.98,65.0,54.4,69.0,71.6,0,9,6,2,Yes
Male,Urban,ECE,No,No,Medium,Medium,Medium,No Issues,Both School,No,15,2509.0,1.9,77.1,83.0,35.0,40.0,0,5,8,2,No
Female,Urban,Electrical,No,Yes,High,Low,Medium,Occasional Issues,Both College,No,18,28446.0,5.5,82.3,76.1,75.2,49.7,6,8,5,3,Yes
Male,Urban,Plumbing,No,Yes,Low,Low,Medium,Occasional Issues,No,No,20,13144.0,4.8,88.6,87.1,35.0,57.7,2,4,2,1,Yes
Male,Urban,Welding,Partial,No,High,Medium,High,No Issues,Mixed,No,20,11226.0,11.9,79.1,53.1,42.4,67.0,0,8,9,2,No
Male,Urban,Plumbing,Partial,No,High,High,Medium,No Issues,No,No,19,6070.0,15.1,94.2,61.9,74.7,82.7,0,4,10,2,No
Male,Urban,Mechanical,Partial,Yes,High,High,Medium,No Issues,Mixed,No,23,13086.0,0.6,70.4,55.4,68.9,75.4,1,7,7,4,No
Male,Urban,Civil,Partial,No,High,Medium,Medium,Occasional Issues,Both School,No,20,15209.0,3.1,86.5,87.9,68.0,68.7,0,5,8,2,No
Female,Rural,Electrical,Full,Yes,High,Low,High,Frequent Issues,Both School,No,23,5908.0,7.76,66.3,79.6,48.0,48.8,3,9,8,1,Yes
Male,Urban,Computer IT,No,Yes,Medium,Medium,Medium,Occasional Issues,No,No,21,7139.0,22.3,79.9,52.9,45.4,51.1,1,7,9,2,No
Female,Rural,ECE,Full,Yes,Medium,Low,High,Frequent Issues,Both School,Yes,22,2741.0,50.0,69.0,10.0,65.9,100.0,1,7,5,4,Yes
Female,Urban,Civil,Partial,No,Medium,High,Low,Occasional Issues,Both College,No,17,12946.0,2.7,74.2,30.8,45.6,63.9,1,5,8,4,No
Male,Urban,Mechanical,No,Yes,High,Medium,Low,Occasional Issues,No,No,25,25195.0,0.5,79.0,54.9,54.0,61.8,4,8,6,2,Yes
Male,Urban,Mechanical,No,Yes,Medium,Low,Medium,Frequent Issues,Mixed,No,22,28461.0,4.4,81.7,61.8,86.6,100.0,0,8,6,3,No
Male,Semi-urban,Electrical,Partial,No,Medium,Low,High,Occasional Issues,Both School,No,22,19522.0,6.1,77.4,90.8,45.9,48.5,2,7,5,1,No
Male,Urban,ECE,Full,No,Medium,High,Low,No Issues,Both College,No,19,13324.0,7.6,95.7,80.0,59.7,54.7,4,6,8,5,No
Male,Semi-urban,ECE,No,Yes,Low,Medium,Medium,Occasional Issues,Both College,No,22,8196.0,2.4,75.1,25.4,35.0,52.1,1,7,5,3,Yes
Male,Rural,Electrical,Partial,No,Medium,Low,High,Occasional Issues,No,No,19,14978.0,50.0,85.5,27.4,42.5,48.3,1,6,3,1,Yes
Female,Urban,Electrical,No,Yes,High,Low,Medium,No Issues,Both School,No,17,11142.0,4.9,71.1,80.1,38.0,43.4,0,9,6,6,No
Male,Semi-urban,Mechanical,Full,No,High,Medium,High,No Issues,Both School,Yes,18,40128.0,0.8,63.9,50.2,91.1,100.0,0,10,4,3,No
Female,Rural,Computer IT,No,Yes,Medium,Low,High,Occasional Issues,No,No,18,16431.0,11.81,85.2,56.0,75.5,100.0,1,10,5,1,Yes
Male,Urban,Computer IT,No,Yes,Medium,Medium,Low,Occasional Issues,No,No,18,7834.0,4.4,84.8,11.0,60.4,70.1,5,6,6,2,Yes
Male,Urban,Plumbing,Full,No,Medium,Medium,High,Frequent Issues,Both School,Yes,18,12643.0,0.6,64.0,61.7,86.5,94.8,7,6,4,1,Yes
Male,Semi-urban,Electrical,Partial,No,High,High,Medium,No Issues,Both School,No,20,10749.0,0.9,76.2,55.8,70.9,71.4,1,7,9,1,No
Female,Semi-urban,Electrical,Partial,No,Medium,High,High,Occasional Issues,Both School,No,23,2186.0,2.4,97.7,41.6,77.7,100.0,0,8,5,2,No
Male,Urban,Computer IT,Full,Yes,Medium,Medium,High,Occasional Issues,Both College,No,15,37713.0,13.1,85.8,19.1,72.1,87.3,1,10,6,3,No
Female,Urban,Computer IT,Partial,No,High,High,High,Occasional Issues,Mixed,No,21,8693.0,0.5,85.0,87.0,76.7,69.9,3,7,10,1,No
Female,Semi-urban,Electrical,No,Yes,Medium,Medium,Medium,No Issues,Both College,No,19,4017.0,10.5,74.2,65.7,71.1,83.4,0,10,7,2,No
Female,Semi-urban,Welding,Partial,Yes,Low,High,High,No Issues,Both School,No,24,31593.0,2.0,86.7,34.3,84.6,100.0,1,8,4,2,No
Male,Semi-urban,Mechanical,No,Yes,Medium,Medium,High,Occasional Issues,Mixed,Yes,21,12572.0,30.6,83.6,14.6,57.7,70.3,1,8,4,1,Yes
Male,Semi-urban,Electrical,Partial,Yes,High,High,Medium,Occasional Issues,Both College,No,20,3355.0,0.7,85.0,61.0,68.3,84.6,8,7,10,3,Yes
Female,Rural,Civil,No,Yes,Low,Medium,High,Occasional Issues,Both School,No,20,2214.0,34.07,62.9,60.9,63.9,56.3,2,5,4,2,Yes
Male,Urban,Plumbing,Partial,Yes,Low,Medium,Medium,Frequent Issues,Mixed,No,19,28893.0,5.4,83.2,54.5,51.6,58.7,1,5,3,1,Yes
Male,Rural,Computer IT,Full,Yes,Medium,Low,High,Frequent Issues,Both College,No,16,7267.0,9.66,74.1,47.5,35.0,40.0,1,4,7,4,Yes
Male,Semi-urban,Computer IT,No,No,Medium,Medium,Medium,No Issues,Mixed,No,23,19406.0,3.7,77.7,82.7,100.0,100.0,0,8,6,2,No
Male,Urban,Computer IT,No,Yes,Low,Low,Medium,Occasional Issues,No,Yes,15,7259.0,9.2,85.2,11.7,41.0,58.8,1,10,3,1,Yes
Male,Semi-urban,Civil,Full,No,Medium,Medium,High,No Issues,Both College,No,18,25153.0,1.9,86.2,37.9,83.2,95.0,8,6,5,1,Yes
Male,Urban,Welding,Partial,No,Low,Medium,High,Occasional Issues,Mixed,No,16,31499.0,15.6,76.5,43.4,65.1,66.2,1,8,5,2,No
Male,Semi-urban,Plumbing,Partial,No,Medium,Low,Low,Occasional Issues,Both College,No,20,16103.0,11.9,77.9,75.0,63.2,59.7,0,6,4,1,No
Female,Semi-urban,Civil,Partial,Yes,Low,Medium,High,No Issues,Both College,Yes,18,11173.0,2.4,90.0,55.3,43.9,44.6,5,10,2,4,Yes
Male,Rural,Mechanical,Partial,No,Medium,Medium,Medium,No Issues,Both School,No,25,12269.0,32.96,71.0,25.4,51.6,66.0,1,6,7,3,No
Male,Semi-urban,ECE,Full,Yes,Low,High,Low,No Issues,Both School,No,18,7675.0,0.7,97.5,16.7,58.1,60.7,0,5,6,4,No
Female,Urban,Civil,Partial,Yes,Medium,Low,Medium,No Issues,No,No,22,4333.0,7.5,75.2,10.0,51.8,64.8,2,4,7,1,Yes
Male,Semi-urban,Welding,Partial,Yes,Medium,Medium,Medium,No Issues,Mixed,No,16,9265.0,2.2,72.1,46.4,56.8,66.7,5,4,7,1,Yes
Male,Rural,ECE,No,Yes,Medium,High,High,Occasional Issues,Both School,Yes,21,5481.0,4.49,71.2,53.0,69.6,89.0,0,8,3,2,Yes
Male,Urban,Welding,Full,No,Low,Medium,Medium,Occasional Issues,Mixed,No,18,6155.0,4.8,75.5,78.1,59.1,58.7,5,3,3,3,Yes
Male,Urban,Civil,Partial,No,Medium,Medium,Medium,Occasional Issues,Both School,No,17,5894.0,1.9,75.9,90.3,77.8,70.4,2,7,6,1,No
Female,Semi-urban,Plumbing,No,Yes,Medium,High,High,No Issues,Both College,No,24,9926.0,7.2,75.2,22.2,70.9,79.9,3,5,7,1,Yes
Male,Urban,Mechanical,Partial,Yes,Medium,Low,Medium,Occasional Issues,Both School,No,18,8277.0,3.0,88.5,54.1,78.8,100.0,3,10,4,2,Yes
Male,Urban,Plumbing,Partial,No,Medium,Medium,High,No Issues,Both College,No,19,9525.0,0.6,80.8,85.7,43.9,48.3,0,5,8,3,No
Male,Semi-urban,Civil,No,Yes,Medium,High,Low,Occasional Issues,No,No,21,3155.0,4.7,93.6,62.7,38.3,58.1,0,8,7,2,No
Male,Semi-urban,Mechanical,Partial,No,Medium,Low,High,No Issues,Both School,No,19,18460.0,1.9,71.5,71.9,92.9,100.0,0,8,6,2,No
Female,Semi-urban,Welding,Full,Yes,Medium,Low,High,Occasional Issues,Mixed,No,17,20837.0,5.7,65.0,45.2,50.3,73.8,1,6,6,2,Yes
Male,Semi-urban,Civil,Partial,No,Medium,High,Medium,No Issues,Both College,No,20,28462.0,5.3,66.8,54.1,66.8,81.9,0,7,7,1,No
Male,Rural,ECE,Partial,No,Medium,Medium,Medium,Frequent Issues,Mixed,No,17,23344.0,5.01,77.4,95.5,88.3,92.4,0,8,6,4,No
Male,Urban,ECE,Full,Yes,Medium,High,Low,Occasional Issues,Both School,No,16,16747.0,13.6,85.7,57.1,52.4,67.5,4,6,6,3,Yes
Female,Semi-urban,Welding,Full,Yes,Medium,Medium,Medium,Frequent Issues,Both College,No,27,9793.0,13.4,77.0,57.7,37.7,63.5,0,8,8,4,No
Male,Urban,Mechanical,Partial,No,Medium,High,High,Frequent Issues,No,Yes,19,16466.0,18.2,87.4,47.2,72.3,100.0,1,5,7,1,No
Male,Semi-urban,Mechanical,No,Yes,Medium,Medium,Medium,No Issues,No,Yes,20,5377.0,9.5,59.5,63.2,57.8,74.3,4,9,3,2,Yes
Male,Urban,Mechanical,Partial,No,Medium,Low,High,Frequent Issues,Both College,Yes,17,18280.0,17.5,87.5,63.6,36.1,50.0,2,6,3,2,Yes
Male,Semi-urban,Computer IT,Partial,No,Low,Low,High,Occasional Issues,No,No,20,2000.0,2.1,83.3,89.3,86.4,92.6,0,10,3,3,No
Male,Semi-urban,Mechanical,Partial,No,Low,Low,High,Occasional Issues,Mixed,No,24,8874.0,9.2,72.1,88.2,66.9,67.0,0,7,3,4,No
Male,Rural,Electrical,Partial,No,High,High,Low,No Issues,Mixed,No,19,3248.0,38.73,72.9,19.9,35.0,53.0,1,7,6,2,No
Female,Semi-urban,Civil,Partial,Yes,Medium,High,Medium,Occasional Issues,No,No,17,3291.0,0.5,75.6,75.4,65.7,79.1,0,5,8,2,No
Male,Semi-urban,Electrical,Partial,No,High,Low,Medium,Occasional Issues,Both School,No,18,5964.0,2.5,68.7,74.9,68.0,82.9,0,4,4,1,No
Female,Semi-urban,Computer IT,Partial,Yes,Medium,Medium,Medium,No Issues,No,No,21,7164.0,15.4,74.2,67.4,51.7,51.5,0,8,7,2,No
Male,Semi-urban,Electrical,Full,No,High,High,Medium,Occasional Issues,Both College,No,21,2000.0,1.2,71.8,57.6,63.2,91.6,6,4,10,3,Yes
Male,Rural,Civil,Partial,No,Medium,Low,Low,Occasional Issues,No,No,16,8460.0,6.65,61.9,24.7,55.0,56.8,1,6,5,1,Yes
Female,Rural,Mechanical,No,Yes,Low,Low,High,No Issues,No,No,20,2341.0,10.0,88.3,60.2,71.1,76.6,0,9,3,2,Yes
Male,Urban,Plumbing,No,Yes,Medium,Medium,High,Occasional Issues,No,No,18,9368.0,18.2,76.7,60.9,63.8,76.1,0,4,3,3,Yes
Male,Urban,ECE,Full,No,Medium,Medium,High,No Issues,Both School,Yes,15,4805.0,3.0,89.6,15.8,59.6,77.1,2,5,4,1,Yes
Male,Semi-urban,ECE,Partial,No,Low,High,Low,No Issues,No,No,16,12330.0,12.6,64.4,53.6,76.9,94.9,1,6,4,6,No
Female,Rural,Mechanical,Full,Yes,Low,Medium,Medium,Frequent Issues,No,No,18,2370.0,14.33,51.4,10.0,42.1,53.2,7,7,2,3,Yes
Female,Urban,Welding,Partial,Yes,Low,Low,High,No Issues,Mixed,No,18,6602.0,10.9,65.7,65.2,67.3,85.1,4,6,3,1,Yes
Male,Semi-urban,Computer IT,Partial,Yes,Medium,Medium,Medium,Occasional Issues,Mixed,No,17,5919.0,0.5,76.0,77.2,78.5,75.3,0,10,5,3,No
Male,Semi-urban,Civil,Partial,No,High,High,High,Occasional Issues,No,Yes,23,3057.0,3.5,78.7,67.9,73.1,75.1,0,7,5,7,No
Male,Semi-urban,Electrical,Partial,Yes,Low,High,Low,Occasional Issues,Both School,No,22,13012.0,24.8,86.9,77.6,76.6,100.0,0,9,3,1,No
Male,Rural,Electrical,No,No,High,Medium,Medium,No Issues,Both School,No,20,12345.0,0.73,67.1,15.4,71.9,75.0,1,7,10,1,No
Male,Urban,Mechanical,Full,No,High,Low,High,No Issues,Both School,Yes,24,4688.0,5.6,85.7,77.5,100.0,100.0,0,8,3,2,No
Male,Rural,Civil,No,No,Medium,Medium,Medium,Frequent Issues,No,No,18,9968.0,9.61,87.7,72.8,75.9,85.9,3,7,8,1,Yes
Male,Semi-urban,Mechanical,Full,No,Medium,Medium,Low,No Issues,Both School,No,19,13491.0,2.0,83.2,93.5,57.4,50.0,1,8,6,3,No
Male,Urban,Welding,Partial,No,High,Low,High,Frequent Issues,Mixed,No,23,10552.0,2.7,84.4,85.8,45.7,56.8,0,6,6,4,No
Male,Rural,Mechanical,No,No,Medium,Medium,High,No Issues,Both School,No,18,8914.0,14.12,81.6,69.6,57.2,52.2,0,6,8,2,No
Female,Urban,ECE,No,No,Low,Medium,Medium,No Issues,Both School,No,19,17928.0,0.6,84.9,39.0,86.9,93.3,0,8,3,4,No
Male,Urban,Civil,No,Yes,Medium,Medium,High,Occasional Issues,Mixed,No,22,45490.0,0.5,90.2,25.7,56.8,63.2,1,8,6,3,No
Male,Rural,Electrical,Partial,No,High,High,Medium,No Issues,No,No,22,2000.0,4.15,85.4,78.0,82.1,85.3,1,9,6,3,No
Female,Rural,ECE,No,Yes,Medium,High,Medium,Occasional Issues,Mixed,No,22,9977.0,26.15,88.4,70.9,88.5,97.1,1,8,8,1,No
Female,Semi-urban,Computer IT,Partial,Yes,Medium,Medium,Medium,Occasional Issues,Mixed,No,22,9568.0,0.8,93.4,78.1,78.1,93.8,0,8,6,2,No
Male,Rural,Civil,Partial,Yes,Low,Medium,Medium,No Issues,Both College,No,20,8235.0,27.03,76.2,20.0,67.7,83.0,0,5,5,1,No
Female,Semi-urban,ECE,Partial,No,Low,High,Medium,No Issues,No,Yes,22,7478.0,6.0,74.8,53.6,71.9,92.0,2,6,2,1,Yes
Male,Urban,Computer IT,Partial,No,Medium,High,High,No Issues,Both School,Yes,22,7237.0,12.0,77.1,61.3,66.5,74.5,5,7,3,1,Yes
Male,Rural,ECE,No,Yes,High,Medium,High,Occasional Issues,Mixed,Yes,22,5106.0,5.34,62.1,53.8,69.7,86.1,0,5,4,1,Yes
Male,Urban,Welding,No,No,High,High,Medium,Occasional Issues,Both School,No,22,9547.0,2.1,67.8,56.0,85.2,100.0,3,6,7,3,No
Male,Urban,Civil,Full,No,Low,Low,Medium,No Issues,Both School,No,27,20914.0,1.9,68.4,91.5,100.0,90.0,5,5,2,3,Yes
Male,Rural,Computer IT,Partial,No,Medium,Medium,High,Frequent Issues,Both College,No,17,3906.0,21.47,90.3,91.9,88.3,98.2,0,7,9,3,No
Male,Urban,Mechanical,Full,No,Low,High,Medium,Occasional Issues,Both College,No,19,7431.0,3.3,69.4,84.4,88.4,88.8,2,6,5,3,No
Female,Rural,Welding,Partial,No,Medium,Low,High,Occasional Issues,No,Yes,24,12311.0,18.63,73.1,30.3,53.4,61.2,5,6,3,1,Yes
Female,Rural,Mechanical,Full,No,High,Low,High,Occasional Issues,No,No,21,2380.0,12.32,60.4,88.3,93.0,95.4,2,8,8,4,No
Female,Urban,Welding,Partial,No,High,Low,High,No Issues,Both School,No,17,17505.0,12.6,79.6,66.4,78.3,67.1,0,4,6,3,No
Male,Rural,ECE,No,Yes,Low,Medium,Medium,No Issues,Both College,No,17,14173.0,2.34,79.6,52.3,56.8,70.8,6,9,4,2,Yes
Female,Semi-urban,Civil,Partial,Yes,Low,Low,High,Occasional Issues,Mixed,No,17,5740.0,15.6,78.9,15.7,77.9,100.0,5,7,4,1,Yes
Male,Rural,Welding,No,Yes,Medium,Medium,Low,Occasional Issues,Both College,No,23,9912.0,13.48,72.1,56.5,35.0,41.0,3,4,5,1,Yes
Female,Rural,Electrical,Full,Yes,Medium,Medium,High,No Issues,Both School,No,27,24098.0,13.17,84.3,51.4,60.2,81.2,0,8,8,1,No
Male,Rural,Computer IT,Partial,No,High,Medium,Medium,Frequent Issues,Both College,No,19,17333.0,3.16,83.0,44.4,62.7,76.9,0,7,10,2,No
Female,Rural,Electrical,Partial,Yes,Low,Medium,Medium,No Issues,No,No,20,4507.0,4.31,78.0,45.2,91.3,100.0,4,10,7,4,Yes
